filename,roughness_score
63289.png,75.5
65249.png,30.83
35477.png,75.19
60572.png,21.66
35831.png,76.52
66977.png,46.97
60932.png,74.58
43529.png,50.44
04673.png,83.54
05135.png,39.02
46986.png,68.65
01116.png,82.55
17851.png,90.61
30945.png,39.49
08449.png,50.94
52631.png,42.77
49913.png,60.22
03785.png,75.89
25206.png,23.19
15284.png,40.53
26308.png,63.13
43535.png,87.61
18813.png,61.06
34844.png,13.64
61060.png,75.21
54360.png,66.95
16724.png,14.96
36387.png,60.99
58817.png,83.8
49166.png,63.92
30319.png,31.82
56679.png,87.62
37540.png,38.34
57256.png,42.04
19036.png,36.87
58512.png,28.99
46608.png,60.07
65899.png,51.75
37908.png,45.67
11947.png,67.54
15442.png,65.55
23110.png,38.38
02800.png,77.99
42649.png,96.05
10761.png,53.56
62757.png,51.38
19847.png,67.9
54012.png,34.27
04473.png,51.95
40361.png,31.42
58610.png,67.1
20605.png,75.87
03734.png,70.03
52341.png,73.89
14915.png,68.81
45989.png,86.13
56940.png,51.11
04160.png,16.03
26075.png,73.91
65297.png,81.04
42367.png,23.03
05107.png,69.95
38538.png,86.61
49371.png,80.98
17914.png,11.66
02635.png,49.19
59403.png,90.44
29827.png,48.29
22176.png,85.58
14950.png,61.94
13242.png,29.84
42229.png,85.97
37140.png,88.03
35352.png,84.89
65696.png,61.17
07723.png,62.22
67767.png,20.19
50321.png,63.9
31531.png,85.34
63708.png,90.81
30998.png,25.77
66306.png,56.38
09806.png,87.18
15196.png,60.81
28477.png,19.18
36926.png,38.92
32747.png,50.33
08112.png,45.51
18925.png,64.19
68822.png,64.16
07319.png,89.87
69165.png,84.0
01539.png,48.13
01048.png,81.83
54915.png,56.47
24491.png,51.2
61683.png,70.02
05909.png,60.73
41353.png,39.15
39228.png,66.64
12687.png,67.88
19841.png,50.05
31036.png,77.9
63880.png,52.61
60460.png,79.15
01439.png,79.6
52722.png,92.87
62397.png,58.01
55687.png,91.88
35886.png,72.57
10997.png,23.81
26717.png,27.42
50141.png,72.14
57921.png,17.43
42378.png,83.88
24251.png,15.1
22719.png,81.23
65292.png,68.95
38021.png,46.02
10421.png,30.88
30641.png,65.61
50164.png,78.5
16196.png,52.71
31001.png,71.87
37677.png,62.95
54167.png,87.17
16730.png,89.69
44604.png,66.8
19783.png,85.62
02571.png,75.97
66449.png,67.3
30930.png,83.1
10585.png,57.39
13247.png,12.0
51506.png,24.68
69153.png,89.46
67472.png,30.94
59369.png,79.35
64417.png,52.38
45450.png,93.88
59551.png,60.23
26368.png,85.12
02413.png,83.43
64529.png,51.05
31690.png,70.67
27381.png,45.54
16364.png,76.52
35483.png,83.15
47652.png,59.42
28321.png,90.76
21755.png,67.16
35006.png,34.64
58940.png,69.55
23645.png,68.71
49055.png,69.13
64607.png,44.02
64867.png,87.44
13942.png,64.62
65063.png,81.26
14600.png,89.72
67865.png,81.14
53424.png,34.37
47969.png,31.02
13722.png,70.79
01612.png,56.88
44736.png,29.63
41099.png,50.97
02488.png,17.96
67185.png,4.72
65758.png,83.17
27309.png,62.75
42421.png,82.43
39616.png,82.06
10934.png,65.28
51897.png,68.98
36418.png,1.05
64200.png,69.78
40207.png,64.97
63633.png,86.68
61959.png,62.5
49249.png,85.77
54936.png,91.77
61620.png,74.51
55899.png,46.49
62637.png,67.03
60313.png,64.84
00397.png,55.13
11967.png,3.22
55041.png,80.19
04582.png,51.72
03282.png,22.88
06903.png,40.36
63426.png,57.81
42991.png,80.96
40875.png,40.39
18527.png,85.54
08882.png,15.92
04837.png,34.41
07055.png,30.64
49069.png,78.2
47375.png,63.77
00903.png,61.07
17276.png,60.17
10437.png,70.56
63662.png,87.57
27584.png,48.25
51718.png,76.32
54250.png,61.95
66132.png,58.11
11627.png,48.72
56635.png,90.36
50713.png,65.61
66033.png,93.03
69699.png,67.49
19876.png,85.34
62238.png,60.44
40209.png,60.59
08951.png,15.87
20617.png,8.27
19959.png,19.88
36745.png,86.49
60777.png,88.53
19457.png,81.71
41438.png,71.98
01561.png,19.84
00037.png,30.02
51180.png,88.51
55715.png,79.3
28621.png,7.59
29632.png,75.38
25257.png,70.55
69355.png,67.66
09458.png,72.43
25130.png,81.34
53787.png,78.66
45681.png,28.01
32082.png,88.21
34996.png,24.64
44952.png,72.88
17283.png,79.08
31935.png,56.06
65283.png,71.57
36448.png,82.78
19385.png,83.05
12077.png,88.46
22337.png,40.24
03156.png,69.64
26832.png,74.8
50179.png,89.75
01636.png,77.57
29754.png,49.49
16575.png,4.83
55388.png,69.92
10395.png,50.16
63379.png,42.98
46161.png,28.86
00377.png,61.32
61856.png,36.98
37983.png,24.33
32327.png,72.38
48808.png,18.17
45459.png,67.56
08116.png,29.49
32392.png,88.35
60485.png,57.27
14075.png,31.96
10244.png,80.38
23983.png,11.46
34921.png,53.59
40924.png,81.7
41535.png,90.52
43965.png,48.73
35644.png,73.67
62487.png,13.91
18969.png,79.93
00956.png,72.29
69595.png,4.7
17452.png,49.78
60041.png,67.32
55088.png,81.58
64157.png,49.8
37031.png,50.91
32246.png,67.36
09033.png,57.95
32561.png,74.15
41169.png,34.76
47242.png,60.34
32992.png,10.18
53187.png,57.76
46405.png,59.27
10619.png,34.09
22246.png,71.82
52280.png,21.13
50553.png,63.7
13057.png,17.88
00417.png,28.1
39853.png,91.11
25786.png,65.59
27652.png,69.58
26062.png,46.96
26619.png,78.19
25874.png,62.95
44864.png,6.84
28864.png,70.4
00898.png,48.42
48592.png,53.28
40733.png,43.98
02633.png,84.33
39425.png,11.45
59740.png,76.5
42121.png,68.34
57232.png,93.53
60077.png,76.53
34038.png,72.82
56962.png,63.17
19531.png,64.34
45637.png,72.0
24110.png,11.75
55271.png,51.69
21571.png,66.64
23305.png,62.69
49403.png,75.58
49600.png,48.76
35097.png,86.16
12019.png,68.84
32884.png,55.8
61688.png,84.21
12906.png,51.96
08750.png,77.54
32270.png,36.16
17432.png,84.68
19992.png,38.06
38911.png,81.95
14945.png,19.67
39918.png,87.99
54688.png,63.7
66923.png,49.65
53988.png,69.76
08699.png,94.34
34599.png,69.33
42386.png,11.09
23207.png,58.65
05741.png,26.79
67887.png,65.19
09851.png,52.82
50508.png,22.36
47984.png,81.27
08696.png,73.12
22462.png,53.44
67781.png,92.55
06518.png,77.96
03149.png,78.44
63329.png,60.26
40728.png,46.61
17638.png,24.73
27443.png,70.78
37560.png,61.87
28244.png,7.17
03343.png,77.86
54459.png,64.92
55574.png,80.52
35603.png,65.81
59572.png,87.67
34865.png,66.39
16463.png,80.92
00582.png,77.98
49073.png,73.05
68843.png,78.35
18819.png,77.73
69712.png,85.54
16909.png,18.52
13058.png,73.97
03779.png,33.72
11403.png,81.15
19967.png,72.34
32652.png,76.96
04244.png,77.9
38535.png,37.18
69300.png,80.99
30948.png,92.2
65492.png,77.57
04326.png,59.78
24081.png,82.74
01628.png,70.9
48034.png,69.11
19115.png,86.23
16168.png,46.19
11851.png,52.11
53814.png,39.26
41545.png,77.55
20797.png,85.31
19206.png,61.12
60972.png,69.51
22019.png,73.66
32924.png,67.77
26969.png,73.71
62011.png,35.74
09849.png,44.14
62916.png,33.82
19966.png,60.26
41358.png,66.98
44973.png,71.66
11740.png,59.43
17743.png,74.74
01280.png,76.45
34061.png,37.16
20397.png,5.36
26365.png,39.48
40913.png,22.89
62684.png,65.1
15635.png,54.77
64096.png,63.29
58960.png,65.52
19681.png,65.56
05038.png,36.27
55272.png,74.41
21237.png,76.08
10552.png,84.38
04068.png,60.23
69810.png,85.77
05317.png,39.56
41056.png,49.77
36035.png,67.25
00761.png,67.54
18079.png,57.62
01026.png,92.98
26638.png,61.38
55205.png,83.12
44336.png,70.04
47272.png,87.61
06361.png,33.54
13620.png,52.3
28530.png,90.19
25429.png,29.6
35348.png,85.42
12583.png,67.15
18209.png,39.6
35487.png,69.89
36458.png,33.45
40784.png,33.15
10482.png,37.32
35374.png,48.55
03249.png,64.47
24842.png,83.72
25899.png,34.45
04317.png,32.38
36732.png,33.3
42343.png,63.66
33873.png,29.74
19741.png,98.05
64483.png,3.44
18765.png,77.53
56455.png,66.06
48747.png,94.33
23659.png,52.22
27285.png,78.72
22307.png,88.25
59212.png,27.29
03836.png,64.12
25353.png,69.43
29055.png,87.09
15386.png,22.2
32957.png,36.29
45253.png,79.73
23774.png,22.31
18831.png,54.82
30978.png,75.49
46021.png,74.39
09943.png,62.31
03860.png,70.83
21549.png,7.73
62855.png,58.29
63694.png,10.2
54144.png,73.95
08623.png,12.17
41276.png,77.5
61200.png,35.19
47460.png,22.53
32002.png,69.04
21058.png,55.66
54322.png,82.21
54002.png,55.87
48949.png,73.0
24252.png,87.49
19874.png,90.04
06740.png,74.91
16424.png,56.21
65000.png,84.61
03530.png,47.61
51168.png,46.04
12705.png,65.08
00342.png,78.57
59389.png,62.34
13485.png,17.36
11039.png,71.13
36778.png,11.95
67984.png,52.44
28371.png,66.67
67605.png,60.86
66584.png,68.69
26647.png,58.22
14104.png,50.77
62357.png,44.58
59375.png,43.39
26612.png,66.64
17645.png,63.34
49345.png,50.49
14166.png,55.71
64185.png,4.91
42742.png,45.13
34246.png,88.99
52284.png,1.92
34483.png,25.62
44307.png,79.26
64525.png,12.49
07897.png,74.8
29501.png,63.66
20988.png,25.3
26250.png,41.25
10392.png,54.2
07996.png,72.79
24360.png,49.79
04330.png,88.78
60291.png,67.29
37390.png,55.37
21239.png,77.07
67400.png,52.85
40404.png,73.65
35822.png,42.7
06172.png,53.15
20512.png,31.02
12982.png,64.07
21837.png,82.68
15731.png,84.37
06769.png,63.04
51432.png,96.11
32682.png,73.3
35987.png,73.46
51331.png,67.48
67265.png,69.05
08760.png,79.19
32402.png,48.87
68431.png,62.65
47012.png,20.53
51155.png,92.4
62590.png,73.95
29793.png,71.56
34983.png,49.68
10899.png,68.43
48890.png,63.4
64019.png,63.33
02230.png,55.62
60640.png,53.6
28692.png,27.67
05566.png,53.91
24378.png,36.28
64507.png,19.92
50661.png,26.08
33766.png,52.62
61232.png,30.24
25386.png,76.74
21585.png,64.3
02477.png,51.56
48009.png,76.27
05963.png,77.87
69308.png,66.89
06475.png,53.64
22926.png,62.35
42285.png,61.3
05993.png,53.29
13146.png,50.64
27255.png,84.76
17001.png,12.94
33264.png,54.36
06620.png,52.42
40216.png,48.37
50613.png,75.27
67998.png,74.61
16495.png,30.14
53940.png,59.16
28381.png,13.1
27758.png,64.63
26445.png,54.05
12213.png,38.6
46643.png,65.23
57972.png,43.45
66758.png,71.13
55329.png,86.72
15367.png,43.36
29811.png,14.95
16350.png,3.67
13345.png,63.3
23993.png,45.65
24453.png,22.18
42163.png,46.55
05830.png,37.79
51538.png,39.21
36581.png,59.16
15576.png,45.41
26317.png,63.73
53437.png,34.05
25582.png,88.09
16111.png,75.31
50693.png,88.22
37514.png,49.78
14323.png,27.11
38897.png,90.63
39089.png,49.54
30188.png,76.73
01388.png,81.45
25226.png,53.05
09306.png,83.16
46213.png,47.99
15970.png,78.53
30024.png,54.82
10843.png,47.98
38856.png,90.99
24608.png,12.37
68098.png,67.31
63162.png,37.86
65340.png,74.03
17216.png,30.0
30660.png,65.83
60015.png,81.77
43031.png,1.86
51138.png,85.02
30541.png,90.36
11595.png,70.78
33977.png,66.73
11536.png,70.29
16468.png,47.9
67953.png,93.01
65641.png,59.71
10010.png,25.01
67441.png,94.03
68961.png,61.28
48875.png,82.95
11890.png,74.57
08257.png,35.66
38207.png,70.01
37562.png,77.56
32432.png,70.64
12819.png,64.69
38250.png,22.8
00476.png,56.84
49284.png,33.57
66298.png,62.75
32536.png,42.56
01174.png,53.28
49350.png,34.73
69616.png,78.03
37200.png,78.66
02705.png,91.78
30467.png,63.38
36384.png,92.48
39771.png,59.49
54172.png,17.03
61439.png,91.58
11152.png,38.88
59735.png,95.52
56649.png,69.32
04766.png,90.49
08866.png,77.95
33888.png,41.62
24734.png,25.65
25642.png,80.01
32413.png,74.76
30531.png,60.95
18846.png,35.68
47994.png,57.95
20246.png,82.48
35433.png,67.08
47306.png,70.68
17527.png,22.1
63965.png,79.42
53593.png,14.08
29912.png,45.59
31474.png,61.82
27762.png,19.38
17558.png,57.61
25708.png,59.93
01267.png,65.5
19981.png,49.69
42975.png,65.54
26811.png,81.33
56302.png,67.26
20130.png,80.28
18075.png,77.44
53456.png,51.41
58351.png,40.09
64831.png,63.76
60282.png,86.34
29388.png,61.35
33545.png,50.45
08163.png,70.78
27331.png,55.97
29417.png,94.96
23479.png,70.73
42969.png,50.67
14923.png,75.38
12751.png,78.73
26190.png,45.43
63841.png,59.61
23644.png,49.32
37571.png,37.33
09276.png,27.37
02927.png,79.66
24926.png,52.63
28056.png,90.88
17939.png,16.36
26656.png,85.11
58851.png,88.03
66375.png,57.1
50671.png,80.05
52752.png,69.54
16053.png,66.99
11896.png,59.26
08847.png,35.23
25135.png,59.73
47550.png,57.73
29334.png,45.84
60532.png,80.76
45584.png,71.94
65007.png,80.7
40975.png,29.61
20216.png,62.28
25745.png,23.79
23095.png,69.67
23626.png,4.27
57229.png,90.31
52501.png,83.8
23345.png,86.21
28073.png,30.87
55204.png,75.98
06077.png,59.76
57415.png,46.34
13677.png,58.8
56341.png,85.08
02710.png,23.88
21083.png,92.14
69936.png,85.53
08741.png,31.85
33604.png,87.4
40415.png,86.33
61705.png,47.86
41142.png,81.61
37325.png,7.25
68838.png,31.13
33675.png,73.02
24872.png,47.51
52319.png,67.3
55808.png,86.65
59717.png,59.03
12207.png,81.42
32783.png,66.95
63710.png,30.31
22542.png,84.04
37912.png,14.87
05606.png,64.35
40468.png,86.26
03020.png,41.54
62534.png,84.66
68032.png,81.42
30946.png,64.77
61258.png,75.85
43794.png,68.8
57108.png,22.24
46221.png,56.47
02941.png,91.25
67450.png,86.93
14882.png,84.02
16677.png,59.74
24605.png,44.07
40614.png,82.41
27913.png,53.25
07530.png,64.86
11431.png,57.64
23898.png,74.2
01258.png,84.71
22139.png,32.33
42721.png,29.6
46559.png,1.74
16029.png,69.61
26590.png,46.99
60934.png,82.04
27985.png,71.57
22103.png,79.64
67087.png,78.49
18326.png,82.99
08638.png,40.38
69983.png,55.65
35150.png,82.48
38235.png,29.99
28099.png,95.97
09691.png,38.57
58614.png,39.58
55697.png,30.54
21996.png,71.57
47085.png,85.31
03122.png,71.16
12409.png,85.76
04850.png,79.53
47653.png,28.74
45285.png,49.88
08237.png,64.25
10197.png,76.27
33795.png,85.45
16583.png,65.32
32889.png,70.53
52808.png,77.49
29402.png,61.43
11853.png,90.9
31751.png,56.22
03251.png,71.33
43140.png,29.99
17749.png,46.4
40652.png,28.48
44165.png,71.4
25688.png,75.72
17036.png,46.97
07416.png,65.45
43812.png,27.77
15313.png,81.66
12369.png,7.22
10763.png,71.98
17075.png,52.91
47993.png,68.37
32928.png,25.32
50293.png,67.62
32022.png,70.34
35645.png,79.06
62302.png,70.83
23330.png,83.93
25074.png,71.16
15372.png,71.11
22918.png,29.48
49969.png,66.42
67522.png,81.39
22279.png,76.22
19857.png,71.15
17623.png,73.52
38924.png,64.55
36620.png,88.06
11799.png,58.62
45869.png,60.62
11830.png,81.78
29019.png,35.36
54026.png,83.48
37515.png,36.35
65351.png,79.42
46232.png,24.85
33184.png,87.7
15549.png,62.36
21481.png,67.43
58500.png,66.02
28942.png,75.14
26379.png,57.2
20811.png,76.88
07995.png,15.27
22118.png,39.6
56701.png,62.25
34608.png,10.26
59741.png,6.25
67918.png,83.93
55042.png,62.52
00219.png,29.88
43577.png,72.95
49508.png,61.2
22063.png,52.18
43099.png,83.74
12000.png,47.03
29706.png,62.13
20786.png,32.42
27549.png,43.94
02445.png,84.05
53300.png,73.2
66462.png,70.01
21697.png,75.75
09687.png,46.42
61039.png,28.23
65781.png,64.41
49724.png,83.22
12672.png,23.96
36051.png,85.35
16070.png,8.04
25003.png,78.89
61176.png,76.45
38484.png,23.14
55257.png,32.13
10678.png,5.45
62394.png,85.31
68256.png,64.1
20263.png,67.72
36206.png,87.8
42564.png,71.32
33947.png,56.26
42890.png,35.41
18533.png,61.15
31854.png,68.85
62110.png,48.73
60755.png,82.08
23114.png,69.98
49106.png,65.53
52901.png,59.45
50082.png,53.34
55017.png,74.88
44222.png,66.31
00527.png,38.91
64598.png,58.93
05477.png,72.68
00384.png,55.68
60049.png,68.46
44407.png,15.94
45464.png,66.57
27616.png,68.75
53493.png,54.59
26104.png,18.77
26781.png,23.82
47047.png,31.54
47278.png,76.67
12767.png,72.11
50446.png,38.08
19593.png,10.1
63653.png,21.87
07957.png,73.87
34949.png,73.33
42060.png,81.92
02848.png,25.95
15360.png,59.61
43126.png,68.24
49468.png,78.18
42587.png,83.92
45824.png,85.98
44550.png,68.82
12133.png,93.21
62285.png,87.36
45941.png,88.75
50148.png,60.56
19954.png,9.52
12925.png,69.43
69280.png,79.22
28502.png,85.74
00988.png,72.75
54925.png,72.22
51528.png,79.5
52217.png,75.46
65437.png,66.8
43578.png,54.26
11638.png,35.91
41440.png,76.12
06984.png,87.44
12879.png,45.6
42387.png,21.24
56367.png,21.51
04095.png,82.55
43580.png,61.05
03833.png,69.89
36533.png,65.31
29134.png,48.37
19883.png,23.15
49816.png,70.75
19240.png,76.67
45437.png,35.33
31440.png,56.4
10185.png,43.68
29651.png,80.98
21835.png,94.13
56878.png,59.26
36734.png,49.54
17188.png,72.46
03245.png,62.4
61101.png,79.57
58965.png,63.27
38048.png,38.03
64966.png,22.87
52660.png,74.5
36891.png,6.41
57053.png,38.66
66247.png,36.58
02401.png,79.87
55337.png,43.63
09136.png,66.17
01430.png,41.7
40847.png,96.59
11944.png,76.76
47170.png,73.41
65800.png,75.81
33552.png,28.13
42575.png,37.52
40487.png,31.54
58621.png,4.7
20644.png,43.59
11796.png,38.78
40155.png,6.8
44194.png,57.97
07409.png,67.48
66889.png,75.55
01449.png,82.03
23937.png,3.41
32174.png,41.18
68629.png,53.46
04438.png,71.43
39731.png,60.35
09090.png,57.4
39958.png,78.8
27811.png,65.81
01212.png,78.74
28995.png,8.2
41946.png,52.72
55662.png,58.52
57117.png,41.34
24726.png,37.27
16556.png,75.65
62363.png,47.33
66016.png,62.99
19218.png,93.0
39883.png,82.67
59216.png,51.58
52167.png,93.99
54472.png,39.06
24415.png,74.63
02694.png,64.41
22443.png,81.49
65948.png,73.68
39480.png,44.02
60437.png,59.36
43429.png,56.98
09355.png,22.3
37373.png,71.43
57426.png,28.22
29174.png,58.33
62127.png,13.2
65231.png,87.3
11391.png,72.67
47699.png,77.39
17137.png,94.79
65749.png,78.3
21214.png,71.26
16253.png,9.47
19211.png,37.29
04094.png,37.52
45286.png,36.57
21197.png,79.74
25605.png,44.32
67293.png,65.84
53960.png,79.34
43025.png,67.42
50997.png,78.09
37925.png,25.97
22257.png,41.26
04271.png,84.47
25099.png,87.09
53653.png,7.32
01296.png,87.42
34459.png,58.51
42637.png,68.97
58131.png,31.76
28484.png,89.32
23134.png,50.4
67869.png,66.05
34688.png,62.96
62808.png,84.08
18923.png,61.34
46113.png,36.97
27539.png,71.9
51317.png,89.2
66985.png,5.51
19228.png,88.46
26562.png,53.25
27470.png,47.5
05145.png,32.33
27427.png,94.12
06381.png,55.42
47422.png,35.05
40436.png,82.44
14954.png,7.35
58069.png,27.19
56916.png,68.81
62068.png,88.11
58609.png,74.83
68741.png,83.84
01930.png,83.56
24781.png,32.99
48879.png,76.75
12165.png,6.84
21488.png,91.6
24700.png,77.59
05593.png,67.91
47293.png,91.79
22696.png,83.39
17854.png,25.44
01194.png,10.51
20809.png,79.69
58434.png,53.23
51028.png,57.73
49298.png,81.06
31353.png,64.7
31917.png,82.7
11518.png,48.68
13077.png,66.46
07045.png,90.21
53236.png,71.55
51859.png,68.77
55220.png,75.46
32036.png,70.5
17820.png,86.48
40887.png,83.11
23651.png,44.42
48383.png,78.47
33239.png,73.98
12156.png,22.0
06271.png,98.38
65605.png,67.56
66417.png,56.93
68885.png,89.22
25361.png,79.15
34436.png,1.45
16795.png,12.99
31806.png,61.81
54559.png,66.55
57491.png,85.83
50219.png,54.09
05985.png,76.62
59374.png,70.89
47666.png,28.07
14335.png,30.33
11702.png,76.95
50824.png,83.92
27658.png,81.01
30516.png,47.14
36331.png,86.54
58855.png,75.57
16000.png,70.14
20266.png,66.02
06884.png,59.21
28557.png,80.17
28691.png,90.96
19993.png,32.62
21709.png,53.29
00555.png,67.18
36793.png,90.26
43511.png,39.53
55593.png,81.31
46261.png,13.98
27441.png,74.5
47722.png,91.32
69444.png,59.63
06581.png,51.94
20383.png,65.91
57770.png,66.06
52150.png,32.61
51410.png,49.86
04704.png,50.05
31075.png,80.34
64125.png,56.96
38795.png,40.55
40861.png,32.12
26444.png,18.44
64265.png,75.18
50781.png,80.26
63368.png,80.09
48648.png,84.03
36544.png,59.78
13554.png,31.93
69625.png,74.54
67549.png,49.01
11670.png,59.55
52202.png,72.43
35323.png,79.0
19290.png,78.75
10446.png,30.77
00498.png,21.52
45958.png,51.62
28997.png,69.91
30058.png,40.31
44010.png,29.96
48515.png,92.6
47756.png,70.75
47172.png,55.92
23847.png,57.41
06416.png,79.95
59306.png,77.32
04146.png,66.91
42509.png,87.34
07421.png,85.0
21634.png,53.69
30448.png,58.87
28930.png,93.1
30497.png,79.01
53809.png,75.44
15775.png,80.35
36461.png,80.86
46345.png,59.19
68752.png,26.58
37323.png,66.89
32970.png,55.29
21799.png,56.7
19804.png,44.58
47753.png,80.82
15162.png,50.03
48435.png,33.62
61385.png,90.26
52372.png,46.71
58847.png,63.4
16711.png,78.16
07494.png,81.42
32271.png,51.54
57317.png,25.34
06604.png,34.87
15334.png,43.55
44726.png,87.54
38970.png,70.31
55781.png,82.39
09448.png,78.96
34394.png,80.3
17873.png,71.13
24776.png,68.29
15310.png,41.91
26609.png,61.35
35699.png,44.02
38029.png,83.57
40747.png,48.5
30443.png,80.07
49963.png,74.6
40675.png,66.11
62157.png,67.24
64702.png,95.88
39217.png,38.73
53327.png,37.93
66535.png,80.4
21431.png,71.68
20562.png,6.37
42963.png,92.96
37149.png,59.93
61975.png,61.15
49444.png,67.6
33928.png,52.14
47519.png,86.01
32496.png,81.08
17192.png,65.29
49341.png,24.89
58628.png,86.67
02825.png,63.04
62705.png,84.15
43268.png,36.25
59282.png,87.3
40512.png,80.23
11091.png,63.79
29719.png,88.53
57615.png,77.17
28767.png,7.37
49523.png,53.13
57251.png,24.38
22503.png,75.13
46157.png,74.58
64657.png,82.82
02815.png,88.42
01225.png,75.66
32683.png,84.32
00484.png,40.57
42316.png,80.11
51653.png,45.66
26976.png,42.86
22097.png,55.04
61865.png,88.21
41284.png,4.49
30034.png,51.25
50333.png,44.7
40007.png,79.75
49124.png,89.94
11417.png,92.71
29383.png,37.82
51314.png,42.42
42664.png,17.99
39064.png,50.51
18476.png,84.11
52040.png,43.27
61904.png,43.53
02860.png,29.4
18721.png,73.23
36075.png,58.38
04972.png,52.1
04040.png,29.46
64451.png,65.61
68671.png,83.06
11867.png,57.68
02454.png,76.76
51375.png,67.9
21344.png,37.28
39684.png,46.31
50735.png,86.92
54528.png,77.78
27986.png,83.93
35499.png,80.13
02406.png,85.31
01052.png,22.52
33774.png,39.36
64774.png,61.66
20587.png,35.37
16090.png,84.27
65978.png,70.78
17292.png,82.91
45125.png,75.4
19793.png,56.69
30165.png,65.61
07098.png,33.43
67514.png,41.77
65421.png,46.2
12839.png,40.8
22428.png,55.29
17699.png,47.19
19871.png,56.92
15804.png,25.22
39370.png,73.79
20091.png,73.71
64494.png,60.62
68491.png,64.47
29495.png,64.11
57878.png,49.46
01894.png,63.36
58633.png,41.98
46939.png,68.63
36862.png,94.72
44121.png,26.09
18166.png,43.92
27092.png,79.58
07060.png,86.06
68042.png,80.22
10632.png,69.61
47524.png,54.63
47912.png,32.98
65970.png,75.14
27391.png,84.91
35896.png,3.83
59561.png,96.45
58105.png,52.13
56982.png,64.95
60981.png,54.32
29316.png,70.73
51689.png,92.18
26950.png,81.58
19300.png,45.58
11776.png,88.12
57928.png,81.01
35384.png,85.55
67652.png,71.33
57159.png,81.7
19604.png,92.47
66301.png,30.87
32501.png,64.64
27174.png,61.27
29941.png,63.96
10785.png,63.87
68723.png,73.02
14722.png,90.07
56869.png,62.1
37100.png,77.18
29253.png,33.64
28214.png,90.71
54623.png,80.29
64980.png,24.75
26398.png,78.37
15757.png,78.71
46590.png,37.1
28346.png,57.91
33531.png,81.16
27099.png,73.85
25286.png,73.3
56754.png,71.3
31275.png,60.67
58648.png,87.6
68545.png,65.51
32706.png,90.36
62268.png,76.64
07096.png,61.16
65454.png,70.2
31562.png,98.8
26690.png,54.6
63308.png,91.97
24591.png,78.8
38626.png,81.27
62454.png,6.6
66969.png,53.96
40132.png,80.26
22419.png,79.35
19138.png,62.31
33892.png,47.8
52140.png,24.18
04895.png,48.03
54239.png,42.54
22946.png,87.51
19163.png,73.9
50267.png,42.01
18082.png,45.16
03054.png,90.96
48710.png,50.98
29528.png,70.57
68503.png,59.73
32863.png,91.69
56485.png,9.56
19528.png,70.99
62126.png,62.54
28134.png,66.57
51328.png,76.3
51822.png,93.64
32775.png,62.95
41082.png,71.29
25996.png,13.05
43553.png,52.29
16787.png,76.95
61848.png,32.21
19285.png,65.83
58827.png,76.35
60491.png,77.74
52656.png,75.06
06805.png,74.5
11012.png,84.45
28913.png,65.3
10657.png,85.11
68657.png,39.44
18460.png,68.13
49870.png,67.58
07615.png,40.0
23239.png,24.49
46486.png,67.55
41113.png,84.43
49895.png,76.31
65415.png,59.96
43528.png,80.9
31279.png,32.21
56217.png,71.3
65425.png,83.52
01908.png,41.51
35160.png,51.88
29084.png,8.27
11618.png,73.91
03506.png,65.02
11726.png,93.2
67644.png,80.48
67802.png,78.6
20928.png,91.01
18256.png,58.78
43078.png,33.42
34352.png,16.28
37402.png,75.3
60900.png,68.12
07915.png,85.47
38014.png,86.55
20843.png,76.58
28061.png,89.35
05090.png,41.22
17987.png,42.56
65438.png,66.88
17871.png,76.44
26842.png,56.53
19491.png,7.71
39798.png,78.54
12221.png,13.9
65256.png,14.67
43686.png,8.66
25140.png,27.08
65131.png,60.26
51918.png,50.59
35776.png,60.24
06640.png,66.6
03184.png,78.38
17886.png,60.17
01860.png,78.23
68645.png,47.69
41230.png,53.94
66628.png,22.61
13137.png,88.92
61009.png,27.6
22963.png,66.68
61335.png,57.93
36993.png,74.04
64606.png,76.39
18750.png,45.21
26280.png,72.83
69695.png,67.29
07160.png,74.63
62998.png,78.4
05893.png,70.98
22731.png,14.15
51870.png,17.86
21512.png,27.36
45908.png,84.2
17251.png,8.78
05624.png,56.07
25266.png,85.65
41022.png,87.55
26185.png,84.82
52676.png,73.05
01951.png,72.89
10784.png,78.99
19157.png,86.85
47819.png,85.03
29630.png,79.87
04414.png,46.04
57009.png,92.6
15859.png,15.3
60103.png,66.12
34836.png,65.95
08561.png,80.42
59507.png,56.76
67947.png,85.8
58854.png,92.28
47706.png,74.04
33048.png,25.21
53608.png,24.2
11906.png,84.09
00461.png,32.06
61731.png,73.08
01843.png,88.39
40918.png,59.28
59658.png,61.72
09681.png,72.41
35402.png,73.53
02185.png,63.76
47890.png,81.42
33202.png,52.01
11633.png,62.94
17371.png,77.3
29589.png,56.54
11367.png,70.53
05429.png,64.83
14504.png,60.68
43941.png,75.33
61906.png,24.27
24646.png,11.1
08090.png,72.86
41615.png,84.47
10733.png,69.38
51367.png,36.39
42692.png,55.61
18405.png,57.49
53625.png,79.6
66186.png,51.75
35198.png,59.46
15935.png,70.5
05285.png,87.55
39514.png,28.09
34739.png,49.23
29048.png,65.47
54138.png,62.2
45709.png,45.03
60288.png,50.91
44300.png,80.49
18301.png,89.55
64798.png,57.93
66961.png,68.8
66216.png,53.88
38704.png,69.24
20753.png,68.63
